"Funding OrgName","Project Reference","ProjectCategory","Outcome Type","LeadRO Name","Department","PI Surname","PI First Name","PI Orcid iD","Description","Further Funding Org","Further Funding Dept","Sector","Country","Currency","Amount","Fund Start Date","Fund End Date","GTR OutcomeId","GTR Outcome URL","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"EPSRC","EP/S019367/1","Research Grant","Further Funding","University of Manchester","Materials","withers","Philip","http://orcid.org/0000-0002-1946-5647","Sustainable Mastercards / Circular Mastercards","Mastercard UK",,"Public","United Kingdom","GBP","330000.0","01/2021","12/2023","622f78eaca3330.88914919","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=622f78eaca3330.88914919&grantRef=EP%2FS019367%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/S019367/1","CB6D5FAB-85F0-4A00-BE2F-5B387D4CBD55","798CB33D-C79E-4578-83F2-72606407192C","68D0E3C9-9246-4CFC-B5E9-48584CF82993","172EC949-610A-4AAC-B568-439FC3D74B7F"
"ESRC","ES/I021620/1","Research Grant","Further Funding","Institute of Development Studies","Grants Administration Office","Leach","Melissa","http://orcid.org/0000-0002-1293-6848","Sustainable Lifestyles Research Group","Economic and Social Research Council",,"Public","United Kingdom","GBP","492996.0","03/2010","10/2014","56c5b34180b298.11885615","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=56c5b34180b298.11885615&grantRef=ES%2FI021620%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/I021620/1","BE86ECD5-DAF8-4C71-9A3D-C1002C984BFB","924BE15C-91F2-4AAD-941A-3F338324B6AE","EC4F2E5A-4422-4138-B776-A8EA97D40887","720C38CB-9576-415F-BADE-8A713649F0E6"
"BBSRC","BB/F003390/1","Research Grant","Further Funding","University of Nottingham","Sch of Molecular Medical Sciences","Minton","Nigel","","BBSRC Sustainable Bioenergy Centre","Biotechnology and Biological Sciences Research Council (BBSRC)",,"Public","United Kingdom","GBP","2127704.0","03/2009","09/2014","545f66210f8c77.83631945","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=545f66210f8c77.83631945&grantRef=BB%2FF003390%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/F003390/1","C7688C9C-8FE4-4CCD-B1C2-B74C15DD6F05","2512EF1C-401B-4222-9869-A770D4C5FAC7","936D002F-A8D1-4A93-AE5D-825ED0903D8D","CAB13A88-E7C2-42DB-973E-3D6A5E305AF7"
"BBSRC","BB/H022007/1","Fellowship","Further Funding","University of Edinburgh","The Roslin Institute","Houston","Ross","","BBSRC Sustainable Aquaculture Call","Biotechnology and Biological Sciences Research Council (BBSRC)",,"Public","United Kingdom","GBP","249324.0","03/2015","03/2017","56c732a6892d17.45506628","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=56c732a6892d17.45506628&grantRef=BB%2FH022007%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/H022007/1","1FB2D803-EAC2-46C2-B8AC-D93342F334BB","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","AEF3FD20-9B6A-4C56-B01F-2E70CCB9ABC5"
"EPSRC","EP/G066051/1","Research Grant","Further Funding","University of Aberdeen","Geography and Environment","Edwards","Peter","http://orcid.org/0000-0002-4527-9186","Sustainable Society Network+","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","2997.0","09/2014","12/2014","5aa153053522c5.87788605","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5aa153053522c5.87788605&grantRef=EP%2FG066051%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/G066051/1","29A4EA1D-0196-41A1-8B7C-D05E0040F140","798CB33D-C79E-4578-83F2-72606407192C","F7E13617-2678-475B-99E4-31479C92038D","4D2CD7CB-8731-4355-A0A6-CE0E8021A703"
"EPSRC","EP/E036252/1","Research Grant","Further Funding","University of Sheffield","Chemical & Biological Engineering","Tomlinson","Geof","","Sustainable Bioenergy from biomass","Biotechnology and Biological Sciences Research Council (BBSRC)",,"Public","United Kingdom","GBP","2000000.0","11/2013","10/2016","56e026aba49b78.82480441","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=56e026aba49b78.82480441&grantRef=EP%2FE036252%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/E036252/1","79D87D02-ACDF-4C7E-820A-D768DC02B813","798CB33D-C79E-4578-83F2-72606407192C","03D8AFBB-3EA5-4885-B036-BD4F9F4F9849","179D1E5B-77B7-468F-B798-459CF476C9CC"
"ESRC","ES/N000137/1","Research Grant","Further Funding","University of Oxford","Smith School of Enterprise and the Env","Hope","Robert","","USAID Sustainable Wash Systems","United States Agency for International Development",,"Public","United States","USD","1.53E7","07/2017","09/2021","5c829a995486c8.96235820","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5c829a995486c8.96235820&grantRef=ES%2FN000137%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/N000137/1","C4C6F516-3B52-4885-B430-D1DFC53E1041","924BE15C-91F2-4AAD-941A-3F338324B6AE","3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9","33ECE2EE-E32A-4416-BBAD-75A7B336D2F9"
"ESRC","ES/R009708/1","Research Grant","Further Funding","London School of Economics & Pol Sci","Grantham Research Inst on Climate Change","Conway","Declan","","The Place-based Climate Action Network (P-CAN)","Economic and Social Research Council",,"Public","United Kingdom","GBP","3026403.0","01/2019","12/2023","6045f737546f87.75213844","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=6045f737546f87.75213844&grantRef=ES%2FR009708%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/R009708/1","65E087E3-DF08-47FE-ABD4-56943F8B7E54","924BE15C-91F2-4AAD-941A-3F338324B6AE","EC177B1F-35EE-4B74-981D-E8382EE3D18C","6AFB3067-11A7-4955-BE23-56326AED60F9"
"EPSRC","EP/K036734/1","Research Grant","Further Funding","Imperial College London","Department of Chemical Engineering","Shah","Nilay","http://orcid.org/0000-0002-8906-6844","Greenhouse Gas Removal Programme","Natural Environment Research Council",,"Public","United Kingdom","GBP","1649988.0","05/2017","06/2020","5aa053f8e50c75.62681762","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5aa053f8e50c75.62681762&grantRef=EP%2FK036734%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/K036734/1","B6EDFC0E-FBAA-4369-98F5-F5EB1682ED33","798CB33D-C79E-4578-83F2-72606407192C","46387D84-F71E-4B7D-8C7D-9C288F113510","B8277CE4-2ACC-473D-A5B0-5E15DFB615A6"
"NERC","NE/R016429/1","Research Grant","Further Funding","NERC Centre for Ecology and Hydrology","Directors and Science Coordinators","Jenkins","Alan","","WP1.5 Edin-GHG: Defusing the 'carbon bomb': A smart-data approach to assessing and managing risk of abrupt greenhouse gas emissions from peatlands","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","47817.0","11/2019","05/2020","5e60cd5571aa33.11288202","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5e60cd5571aa33.11288202&grantRef=NE%2FR016429%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/R016429/1","1E3C5D1E-06D6-46FC-9D72-D117583351D6","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4FC881BE-799E-459C-A287-2A68170426DA","3497C160-E188-45B2-9AA0-72DA0E6FFEC5"
"BBSRC","BB/P017223/1","Research Grant","Further Funding","University of Stirling","Institute of Aquaculture","Little","David","","MASTS Sustainable Aquaculture Forum","Marine Alliance for Science and Technology for Scotland",,"Academic/University","United Kingdom","GBP","16000.0","02/2018","01/2019","5aa67365074d95.61420647","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5aa67365074d95.61420647&grantRef=BB%2FP017223%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/P017223/1","49F332AF-9B10-40B8-A737-305A17E0B6FA","2512EF1C-401B-4222-9869-A770D4C5FAC7","C7510606-A36F-4725-A89B-9D592374972A","E7F45135-D551-43E4-9FE0-C32030D31644"
"EPSRC","EP/P026095/2","Research Grant","Further Funding","University of Manchester","Materials","Shaver","Michael","http://orcid.org/0000-0002-7152-6750","Sustainable Materials Innovation Hub","University of Manchester",,"Academic/University","United Kingdom","GBP","4954000.0","06/2020","06/2023","602a537b640098.93798128","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=602a537b640098.93798128&grantRef=EP%2FP026095%2F2","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/P026095/2","6504B8C8-B2B3-41D5-BC0A-6B063A06460E","798CB33D-C79E-4578-83F2-72606407192C","68D0E3C9-9246-4CFC-B5E9-48584CF82993","336DE53D-CF4F-4AA2-9B22-A80E46A8A764"
"ESRC","ES/J018120/1","Research Grant","Further Funding","University of Oxford","Geography - SoGE","Hope","Robert","","USAID Sustainable Wash Systems","United States Agency for International Development",,"Public","United States","USD","1.53E7","07/2017","09/2021","5c829a995486c8.96235820","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5c829a995486c8.96235820&grantRef=ES%2FJ018120%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/J018120/1","D5920078-E14E-4EFE-8DB1-5E96E7D23CC9","924BE15C-91F2-4AAD-941A-3F338324B6AE","3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9","33ECE2EE-E32A-4416-BBAD-75A7B336D2F9"
"EPSRC","EP/P026095/1","Research Grant","Further Funding","University of Edinburgh","Sch of Chemistry","Shaver","Michael","http://orcid.org/0000-0002-7152-6750","Sustainable Materials Innovation Hub","University of Manchester",,"Academic/University","United Kingdom","GBP","4954000.0","06/2020","06/2023","602a537b640098.93798128","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=602a537b640098.93798128&grantRef=EP%2FP026095%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/P026095/1","C02C008E-3D97-4103-AE82-7B8E4A55E1D9","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","336DE53D-CF4F-4AA2-9B22-A80E46A8A764"
"NERC","NE/L002035/1","Research Grant","Further Funding","NERC British Geological Survey","Groundwater","MacDonald","Alan","","Geoscience for Sustainable Futures","Natural Environment Research Council",,"Public","United Kingdom","GBP","5891200.0","05/2017","06/2020","5c894553055c55.16740975","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5c894553055c55.16740975&grantRef=NE%2FL002035%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/L002035/1","5CBC268F-3C2F-4585-A161-CEE80C2312CD","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","7ADE0AB2-1050-4241-987D-F3B1C3322E05","7EFCBFA9-F4E1-489F-8808-AFEC09988AA2"
"EPSRC","EP/G065802/1","Research Grant","Further Funding","University of Nottingham","School of Computer Science","McAuley","Derek","","Sustainable Society Network +","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","1500000.0","03/2012","03/2015","5edba95e5edba972","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5edba95e5edba972&grantRef=EP%2FG065802%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/G065802/1","BFC66D10-D65B-4997-9E19-AE1DDC8ED405","798CB33D-C79E-4578-83F2-72606407192C","936D002F-A8D1-4A93-AE5D-825ED0903D8D","32EADEB5-487B-4058-9ABB-C16C18E9114F"
"NERC","NE/N016270/1","Research Grant","Further Funding","NERC British Geological Survey","Groundwater","MacDonald","Alan","","Geoscience for Sustainable Futures","Natural Environment Research Council",,"Public","United Kingdom","GBP","5891200.0","05/2017","06/2020","5c894553055c55.16740975","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5c894553055c55.16740975&grantRef=NE%2FN016270%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/N016270/1","27A29756-69BF-43EF-9707-B321BE6C9291","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","7ADE0AB2-1050-4241-987D-F3B1C3322E05","7EFCBFA9-F4E1-489F-8808-AFEC09988AA2"
"ESRC","ES/G016895/1","Research Grant","Further Funding","University of Warwick","Institute of Education","Christensen","Pia","","Sustainable Science vignette","Government of the UK","Science Learning Centre East Midlands","Public","United Kingdom","GBP","3100.0","11/2013","12/2013","5ebda1485ebda15c","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5ebda1485ebda15c&grantRef=ES%2FG016895%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/G016895/1","E6D393D9-917B-4B8F-B899-B18EFC1DE390","924BE15C-91F2-4AAD-941A-3F338324B6AE","B6FB652A-60C3-48DD-9A33-075D1F759B48","7443EAC5-CD6B-464E-A046-52C9D1E24C03"
"BBSRC","BB/E021271/1","Research Grant","Further Funding","University of Nottingham","Sch of Molecular Medical Sciences","Minton","Nigel","","BBSRC Sustainable Bioenergy Centre","Biotechnology and Biological Sciences Research Council (BBSRC)",,"Public","United Kingdom","GBP","2127704.0","03/2009","09/2014","545f66210f8c77.83631945","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=545f66210f8c77.83631945&grantRef=BB%2FE021271%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/E021271/1","E9A2A896-BC51-47F0-A907-CD8EFB0F8066","2512EF1C-401B-4222-9869-A770D4C5FAC7","936D002F-A8D1-4A93-AE5D-825ED0903D8D","CAB13A88-E7C2-42DB-973E-3D6A5E305AF7"
"NERC","NE/M008894/1","Research Grant","Further Funding","University of Oxford","Smith School of Enterprise and the Env","Hope","Robert","","USAID Sustainable Wash Systems","United States Agency for International Development",,"Public","United States","USD","1.53E7","07/2017","09/2021","5c829a995486c8.96235820","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5c829a995486c8.96235820&grantRef=NE%2FM008894%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/M008894/1","111B163C-BF09-47DB-ADF3-D86169F67903","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9","33ECE2EE-E32A-4416-BBAD-75A7B336D2F9"
"EPSRC","EP/S025200/1","Research Grant","Further Funding","University of Manchester","Mechanical Aerospace and Civil Eng","Shaver","Michael","http://orcid.org/0000-0002-7152-6750","Sustainable Mastercards / Circular Mastercards","Mastercard UK",,"Public","United Kingdom","GBP","330000.0","01/2021","12/2023","62137e1288fb17.07286752","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=62137e1288fb17.07286752&grantRef=EP%2FS025200%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/S025200/1","A999AD50-74A0-45B3-A1B1-B3C517E08028","798CB33D-C79E-4578-83F2-72606407192C","68D0E3C9-9246-4CFC-B5E9-48584CF82993","336DE53D-CF4F-4AA2-9B22-A80E46A8A764"
"NERC","NE/M008606/1","Research Grant","Further Funding","NERC British Geological Survey","Groundwater","MacDonald","Alan","","Geoscience for Sustainable Futures","Natural Environment Research Council",,"Public","United Kingdom","GBP","5891200.0","05/2017","06/2020","5c894553055c55.16740975","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=5c894553055c55.16740975&grantRef=NE%2FM008606%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/M008606/1","82B9AB25-85D8-494E-8280-A742F72705D8","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","7ADE0AB2-1050-4241-987D-F3B1C3322E05","7EFCBFA9-F4E1-489F-8808-AFEC09988AA2"
"EPSRC","EP/R00661X/1","Research Grant","Further Funding","University of Manchester","Engineering and Physical Sciences","withers","Philip","http://orcid.org/0000-0002-1946-5647","Sustainable Materials Innovation Hub","University of Manchester",,"Academic/University","United Kingdom","GBP","4954000.0","06/2020","06/2023","602a537b640098.93798128","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=602a537b640098.93798128&grantRef=EP%2FR00661X%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/R00661X/1","A8828926-7BDD-47F2-B104-B724566470C4","798CB33D-C79E-4578-83F2-72606407192C","68D0E3C9-9246-4CFC-B5E9-48584CF82993","172EC949-610A-4AAC-B568-439FC3D74B7F"
"EPSRC","EP/P031064/1","Research Grant","Further Funding","Cranfield University","Sch of Aerospace, Transport & Manufact","Williams","Stewart","","Sustainable Additive Manufacture - SAM","Engineering and Physical Sciences Research Council (EPSRC)",,"Public","United Kingdom","GBP","1638781.0","05/2022","05/2025","622f95a6162333.18112610","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=622f95a6162333.18112610&grantRef=EP%2FP031064%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/P031064/1","8B293BB2-03D5-412D-9E99-9F5603803582","798CB33D-C79E-4578-83F2-72606407192C","F45A4578-F962-4EFA-9CC1-9F2FF4F760AE","2A7DE9BD-1BEA-418A-AC75-7CE99479ACB7"
"BBSRC","BB/F001959/1","Research Grant","Further Funding","University of Stirling","Institute of Aquaculture","Bron","James","http://orcid.org/0000-0003-3544-0519","TSB sustainable protein","Innovate UK",,"Public","United Kingdom","GBP","24391.0","07/2011","07/2014","546635db1e69f8.04735966","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=546635db1e69f8.04735966&grantRef=BB%2FF001959%2F1","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BB/F001959/1","1D0E8E5B-6EB3-4235-95C2-C10E90D5380F","2512EF1C-401B-4222-9869-A770D4C5FAC7","C7510606-A36F-4725-A89B-9D592374972A","C778CE6F-73C8-4A2E-B400-C833CDD18810"
"BBSRC","BBS/E/C/000I0320","Intramural","Further Funding","Rothamsted Research","Unlisted","Cardenas","Laura","","European Regional Development Fund - The Environmental Futures & Big Data Impact Lab - Remote Sensing project for Soil Moisture","The Environmental Futures and Big Data Impact Lab.",,"Charity/Non Profit","United Kingdom","GBP","5000.0","05/2019","12/2019","601914d28a19b6.35523206","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=601914d28a19b6.35523206&grantRef=BBS%2FE%2FC%2F000I0320","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BBS/E/C/000I0320","C6FB6AE7-19C9-4621-B601-1E766B32F758","2512EF1C-401B-4222-9869-A770D4C5FAC7","ACD5F1CF-266C-4CDE-A399-43DC93429CF9","97A2530B-50B2-4F25-BE6F-7415C98DC874"
"BBSRC","BBS/E/C/000J0100","Intramural","Further Funding","Rothamsted Research","Unlisted","Harris","Paul","","European Regional Development Fund - The Environmental Futures & Big Data Impact Lab - Remote Sensing project for Soil Moisture","The Environmental Futures and Big Data Impact Lab.",,"Charity/Non Profit","United Kingdom","GBP","5000.0","05/2019","12/2019","601914d28a19b6.35523206","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/resources/outcome.html#?type=furtherfunding&outcomeId=601914d28a19b6.35523206&grantRef=BBS%2FE%2FC%2F000J0100","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=BBS/E/C/000J0100","3BE9860B-76AA-4E6C-B3A9-302C3C7F296A","2512EF1C-401B-4222-9869-A770D4C5FAC7","ACD5F1CF-266C-4CDE-A399-43DC93429CF9","879CE255-9BFE-4FB8-8143-DF31631C9E76"
